,title_code,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int
0,tt6951870,Drowning,0,,,['Indiecan Entertainment'],0,0,0,[],/name/nm5644553/,/name/nm9018247/,/name/nm4446901/,/name/nm8784500/,/name/nm3837151/,/name/nm1985285/,/name/nm9029246/,/name/nm1514845/,/name/nm8671738/,/name/nm6390607/,['Pasquale Marco Veltri'],['Pasquale Marco Veltri'],,,,
0,tt6954136,Intuitions,0,2019-04-23,,"['Latinx Productions', 'Shoreline Entertainment', 'Indican Pictures']",0,0,0,[],/name/nm4403318/,/name/nm3374198/,/name/nm3970838/,/name/nm0336782/,/name/nm0000616/,/name/nm4250111/,/name/nm1794849/,/name/nm4594997/,/name/nm3000577/,/name/nm4640988/,['James Helsing'],"['Tyler Frech', 'James Helsing', 'René Mena', 'Lashawn Williams']",3407.0,10606.0,10606.0,
0,tt6956798,The Cleansing,0,2019-11-15,,['Forkbeard Films'],0,0,0,[],/name/nm1403982/,/name/nm4723489/,/name/nm8612537/,/name/nm1464940/,/name/nm1581446/,/name/nm0137849/,/name/nm2478108/,/name/nm5722698/,/name/nm2717661/,/name/nm2831601/,['Antony Smith'],['David Shillitoe'],,,,
0,tt6956866,Leo and the Shark,0,2019-10-11,,"['Shock Culture Productions', 'Amazon Prime Video']",0,0,0,[],/name/nm1929065/,/name/nm7283947/,/name/nm7998183/,/name/nm9528298/,/name/nm3583371/,/name/nm6996458/,/name/nm4683150/,/name/nm9385850/,/name/nm7615158/,/name/nm9371059/,['Nathan David Walker'],['Nathan David Walker'],,,,
0,tt6958618,Natural Hair: The Movie,0,2019-01-27,,"['Grind Over Matter Productions', 'Grind Over Matter Films']",0,0,0,[],/name/nm8685945/,/name/nm9304735/,/name/nm8544810/,/name/nm8820286/,/name/nm9304644/,/name/nm3724002/,/name/nm9304647/,/name/nm3975556/,/name/nm8798013/,/name/nm3152338/,['Reginald Titus Jr.'],['Reginald Titus Jr.'],265000.0,,,
0,tt6961538,Equal Playing Field,0,2019,,['Radiant J. Productions'],0,0,0,[],,,,,,,,,,,"['Amirose Eisenbach', 'Tamara Rosenfeld']",[],,,,
0,tt6961854,The Man in the Attic,0,2019-09-19,,[],0,0,0,[],/name/nm2114006/,/name/nm3554781/,/name/nm3839121/,/name/nm7003979/,/name/nm2405666/,/name/nm0696310/,/name/nm4390032/,/name/nm4268275/,/name/nm6838785/,/name/nm9896000/,['Constantine Venetopoulos'],['Constantine Venetopoulos'],,,,
0,tt6962906,Amplify Her,0,2019-06-28,,['Indie Rights'],0,0,0,[],/name/nm9385100/,/name/nm8464375/,/name/nm9385101/,/name/nm8464378/,,,,,,,"['Ian Mackenzie', 'Nicole Sorochan']","['Tracey Friesen', 'Ian Mackenzie', 'Nicole Sorochan']",,,,
0,tt6964076,Pavarotti,0,2019-12-30,PG-13,"['White Horse Pictures', 'HanWay Films', 'CBS Films']",0,0,0,[],/name/nm0667556/,/name/nm1571469/,/name/nm3819359/,/name/nm0004881/,/name/nm0315636/,/name/nm0889034/,/name/nm0340839/,/name/nm0599994/,/name/nm0576590/,/name/nm4044093/,['Ron Howard'],"['Cassidy Hartmann', 'Mark Monroe']",144032.0,4600249.0,7885016.0,
0,tt6967644,The Nightmare Gallery,0,2019-06-18,,"['Seraph Films', 'Cut Entertainment Group', 'Gravitas Ventures']",0,0,0,[],/name/nm0072435/,/name/nm0150255/,/name/nm5256992/,/name/nm1789263/,/name/nm6654018/,/name/nm3597656/,/name/nm6441484/,/name/nm5498217/,/name/nm6727374/,/name/nm7240055/,['Gene Blalock'],"['Jhan Harp', 'Rob Stith']",540000.0,,,
0,tt6969814,Mollywood,0,2019-05-30,Not Rated,['Moonshine'],0,0,0,[],/name/nm2386621/,/name/nm6432233/,/name/nm10997762/,/name/nm6432206/,/name/nm3208716/,/name/nm1815557/,/name/nm8808115/,/name/nm9719494/,/name/nm3793633/,/name/nm4288087/,['Morocco Vaughn'],['Ken Hoyd'],,,,
0,tt6971114,The Perfect Candidate,0,2019-12,,"['Al Mansour Est. for Audiovisual Media', 'Golem Distribución']",0,0,0,[],/name/nm10624906/,/name/nm10624907/,/name/nm11459162/,/name/nm10929878/,/name/nm10929879/,/name/nm10929880/,/name/nm10929881/,/name/nm11459165/,/name/nm11459163/,/name/nm11459174/,['Haifaa Al-Mansour'],"['Haifaa Al-Mansour', 'Brad Niemann']",168386.0,,,
0,tt6974878,Assigned Sex,0,2019-03,,['Meshae Studios'],0,0,0,[],,,,,,,,,,,['Shaun Dawson'],[],,,,
0,tt6975598,Deep Murder,0,2019-06-14,Not Rated,"['Defiant Studios', 'Archstone Entertainment', 'Screen Media Films']",0,0,0,[],/name/nm2498781/,/name/nm0005278/,/name/nm0001520/,/name/nm1051221/,/name/nm2286886/,/name/nm5412083/,/name/nm0079071/,/name/nm3936882/,,,['Nick Corirossi'],"['Quinn Beswick', 'Josh Margolin', 'Benjamin Smolen', 'Nikolai Von Keller']",,,,
0,tt6976172,"14 Days, 12 Nights",0,2019-12-12,,"['Attraction Images', 'Les Films Séville']",0,0,0,[],/name/nm0234237/,/name/nm0660480/,/name/nm7821387/,/name/nm3316217/,/name/nm1779705/,/name/nm10352573/,,,,,['Jean-Philippe Duval'],['Marie Vien'],71802.0,122530.0,122806.0,
0,tt6976454,12 Days with God,0,2019-08-02,,['1st Dibz Films'],0,0,0,[],/name/nm9039096/,/name/nm8803809/,/name/nm9406620/,/name/nm7552328/,/name/nm2517774/,/name/nm9000790/,/name/nm1175348/,/name/nm2304955/,/name/nm8803846/,/name/nm9518840/,['John Ginty'],['John Ginty'],100000.0,,,
0,tt6976590,Blood of Drago,0,2019-12-27,,['Homer Broadnax Films'],0,0,0,[],/name/nm9165044/,/name/nm3566206/,/name/nm7498646/,/name/nm5401929/,/name/nm6973207/,/name/nm2090405/,/name/nm0469471/,/name/nm7311048/,/name/nm7489601/,/name/nm5538956/,['Homer Broadnax'],['Homer Broadnax'],35000.0,,,
0,tt6976940,The Great Disconnect,0,2019-10-01,PG-13,['SC Global Media'],0,0,0,[],,,,,,,,,,,['Tamer Soliman'],[],,,,
0,tt6977218,The Lumber Baron,0,2019-05-24,PG,"['Scene & Hurd Productions', 'Indican Pictures']",0,0,0,[],/name/nm7417773/,/name/nm9961699/,/name/nm7299344/,/name/nm0174021/,/name/nm9961701/,/name/nm0399251/,/name/nm3319048/,/name/nm1491631/,/name/nm9961702/,/name/nm6129861/,['Barry Andersson'],['Karen R. Hurd'],245000.0,15059.0,88336.0,88336.0
0,tt6977470,Mayday,0,2019-09-10,R,"['High Point Pictures', 'Taylor & Dodge', 'Grindstone Entertainment Group']",0,0,0,[],/name/nm0001595/,/name/nm1806813/,/name/nm0752457/,/name/nm2052929/,/name/nm1694403/,/name/nm6402362/,/name/nm5218822/,/name/nm3940433/,/name/nm4360199/,/name/nm7124704/,['Massimiliano Cerchi'],['Rod Smith'],1000000.0,,,
0,tt6978954,Pal Pal Dil Ke Paas,0,2019-09-20,,"['Sunny Sounds', 'Asia TV Limited']",0,0,0,[],/name/nm5376616/,/name/nm10487266/,/name/nm4240443/,/name/nm11522521/,/name/nm11522522/,/name/nm4478067/,/name/nm11522523/,/name/nm9556950/,/name/nm11522524/,/name/nm7141945/,['Sunny Deol'],"['Jasvinder Bath', 'Ravi Shankaran']",48147.0,,,
0,tt6979422,In Utero,0,2019-05-07,,['Freeman Films'],0,0,0,[],/name/nm8759607/,/name/nm2589680/,/name/nm6200169/,/name/nm8025553/,/name/nm9165964/,/name/nm9801633/,/name/nm2851768/,/name/nm10113422/,/name/nm7845535/,/name/nm6157578/,['Royce Freeman'],"['Royce Freeman', 'Thomas H. Wermke']",,,,
0,tt6982254,To Let,0,2019-02-28,Not Rated,"['Zhla Cinema', 'AP International']",0,0,0,[],/name/nm10055524/,/name/nm10592417/,/name/nm10592419/,/name/nm10592418/,/name/nm5975306/,/name/nm9326259/,/name/nm7908298/,/name/nm10592416/,/name/nm10592420/,,['Chezhian Ra'],['Chezhian Ra'],6155.0,,,
0,tt6982794,Clickbait,0,2019-06-18,,"['Launch Over', 'ITN Distribution']",0,0,0,[],/name/nm5912010/,/name/nm3150050/,/name/nm3641611/,/name/nm9474468/,/name/nm4842836/,/name/nm9252334/,/name/nm3261782/,/name/nm3654931/,/name/nm4490808/,/name/nm4677186/,"['Sophia Cacciola', 'Michael J. Epstein']","['Jeremy Long', 'Michael J. Epstein']",,,,
0,tt6983418,A Name Without a Place,0,2019-03-03,,['Dualist'],0,0,0,[],/name/nm5004140/,/name/nm2782505/,/name/nm0297578/,/name/nm0001527/,/name/nm0663177/,/name/nm4571010/,/name/nm3968939/,/name/nm2942811/,/name/nm1503383/,/name/nm0253705/,['Kenny Riches'],['Kenny Riches'],,,,
0,tt6983494,Lost Souls,0,,,"['PENWHEEL Productions', 'Adler & Associates Entertainment']",0,0,0,[],/name/nm1273864/,/name/nm0868782/,/name/nm0173122/,/name/nm1653291/,/name/nm9192668/,,,,,,['John F. Uranday'],"['Bobby Cloud', 'John F. Uranday']",,,,
0,tt6983908,Wallflower,0,2019-10-04,R,"['Paradigm Studio', 'Idea Produzioni', 'Passion River Films']",0,0,0,[],/name/nm1964247/,/name/nm3373248/,/name/nm4263013/,/name/nm5759058/,/name/nm6100254/,/name/nm3661921/,/name/nm5130550/,/name/nm3750803/,/name/nm2499130/,/name/nm7446754/,['Jagger Gravning'],"['Jagger Gravning', 'John W. Comerford', 'Jagger Gravning']",2378.0,3801.0,3801.0,
0,tt6984220,"Truly, Madly",0,2019-12-25,,['reel EPIC entertainment'],0,0,0,[],/name/nm11209717/,/name/nm8043193/,/name/nm7411278/,/name/nm4366753/,/name/nm7752408/,/name/nm10027831/,/name/nm10015684/,/name/nm10989136/,/name/nm6533902/,/name/nm4263715/,['Brian Dorton'],['Brian Dorton'],,,,
0,tt6985424,Chasing After You,0,2019-08-10,,"['The Brianna Films', 'Indie Rights']",0,0,0,[],/name/nm8645992/,/name/nm7675220/,/name/nm9048564/,/name/nm9048562/,/name/nm9048563/,/name/nm9048561/,/name/nm7405424/,/name/nm0537046/,/name/nm0553616/,/name/nm7422480/,['Paige B. Alston'],['Paige B. Alston'],,,,
0,tt6986710,The Accidental Prime Minister,0,2019-01-11,Not Rated,"['Bohra Bros Productions', 'DCPI International']",0,0,0,[],/name/nm0451600/,/name/nm0451379/,/name/nm2273524/,/name/nm1479650/,/name/nm1464837/,/name/nm3933547/,/name/nm1261519/,/name/nm2378839/,/name/nm5787869/,/name/nm9969909/,['Vijay Ratnakar Gutte'],"['Sanjaya Baru', 'Karl Dunne', 'Vijay Ratnakar Gutte', 'Jody Medland', 'Aditya Sinha', 'Mayank Tewari']",102300.0,,,
0,tt6986718,Hale,0,2019-10-22,,[],0,0,0,[],/name/nm6751175/,,,,,,,,,,['Brad Bailey'],[],,,,
0,tt6988290,Test,0,2019-05-06,,['USG Films'],0,0,0,[],/name/nm8151777/,/name/nm9050157/,/name/nm5178715/,/name/nm8927030/,/name/nm5648518/,/name/nm9050159/,/name/nm6166745/,/name/nm9050158/,/name/nm8964150/,/name/nm9050160/,['Umashankar Gummadidala'],['Umashankar Gummadidala'],,,,
0,tt6992046,Underdogs,0,2019-05-03,,"['Cramedy Studios', 'Visual-M Media Films']",0,0,0,[],/name/nm9055940/,/name/nm9041328/,/name/nm9136857/,/name/nm9136846/,/name/nm9136854/,/name/nm8574537/,/name/nm9041330/,/name/nm9942022/,/name/nm8329528/,/name/nm3284889/,['Marcus Reyes'],['Marcus Reyes'],10000.0,,,
0,tt6992992,Spring to Winter,0,2019-12-06,,['Blu Haus Films'],0,0,0,[],/name/nm3375239/,/name/nm9052351/,/name/nm2111365/,/name/nm0872564/,,,,,,,['Scott Crane'],['David Lipper'],,,,
0,tt6993174,Curse of the Nun,0,2020-12-25,,"['High Octane Pictures', 'High Octane Pictures', 'High Octane Pictures']",0,0,0,[],/name/nm4844496/,/name/nm6608434/,/name/nm4890943/,/name/nm6033367/,/name/nm6371226/,/name/nm3245283/,/name/nm5342462/,/name/nm6749744/,/name/nm4247949/,,['Aaron Mirtes'],['Aaron Mirtes'],18000000.0,19396.0,,
0,tt6998390,Catching Faith 2,0,2019-09-03,,"['Mustard Seed Entertainment', 'RLJE Films']",0,0,0,[],/name/nm0257821/,/name/nm1658541/,/name/nm0616774/,/name/nm11503796/,/name/nm1577400/,/name/nm6627438/,/name/nm10088172/,/name/nm6493388/,/name/nm6292133/,/name/nm0102153/,['John K.D. Graham'],"['Alexandra Boylan', 'Andrea Polnaszek']",,,,
0,tt7003976,Philophobia: or the Fear of Falling in Love,0,2019-11-12,,"['Tunnel Light Pictures', 'Gravitas Ventures']",0,0,0,[],/name/nm3255821/,/name/nm5594064/,/name/nm1060447/,/name/nm1703463/,/name/nm3826755/,/name/nm1197438/,/name/nm2740844/,/name/nm1621705/,/name/nm10107683/,/name/nm2247732/,['Ty Cole'],['Aaron Burt'],,,,
0,tt7007520,J.R. 'Bob' Dobbs and the Church of the SubGenius,0,2019-03,,"['Production For Use', ""Uncork'd Entertainment""]",0,0,0,[],/name/nm10545941/,/name/nm10545937/,/name/nm10545942/,/name/nm0142810/,/name/nm10545939/,/name/nm1370870/,/name/nm0422710/,/name/nm1001173/,/name/nm0473956/,/name/nm0000500/,['Sandy K. Boone'],"['Sandy K. Boone', 'Jason Wehling']",,,,
0,tt7007696,Share,0,2019-07-27,R,"['Loveless', 'Endeavor Content', 'A24']",0,0,0,[],/name/nm8755069/,/name/nm4055138/,/name/nm1567198/,/name/nm0533323/,/name/nm5954280/,/name/nm7594279/,/name/nm0557850/,/name/nm3148513/,/name/nm0177403/,/name/nm8376302/,['Pippa Bianco'],['Pippa Bianco'],,,,
0,tt7011130,I Am You,0,2019-08-30,,['AZ Celtic Films'],0,0,0,[],/name/nm2337862/,/name/nm5199322/,/name/nm5424945/,/name/nm4160120/,/name/nm1761302/,/name/nm2703940/,/name/nm8443494/,/name/nm5400256/,/name/nm5089516/,/name/nm3520517/,['Sonia Nassery Cole'],"['Sonia Nassery Cole', 'Arman Khan', ""Sean O'Byrne""]",,,,
0,tt7014356,Anastasia,0,2019,PG,"['Conglomerate Media', 'Freestyle Digital Media', 'AMC Theatres']",0,0,0,[],/name/nm0614220/,/name/nm0746125/,/name/nm6403233/,/name/nm6917958/,/name/nm1821051/,/name/nm4855868/,/name/nm1839922/,/name/nm11336007/,/name/nm4770230/,/name/nm7456838/,['Blake Harris'],"['Blake Harris', 'Anastasia Romanoff']",,,,
0,tt7014694,Lost Holiday,0,2019-12-20,,"['Matthews Brothers', 'Comedy Dynamics']",0,0,0,[],/name/nm3338354/,/name/nm4626339/,/name/nm1133042/,/name/nm2860379/,/name/nm4402364/,/name/nm0502671/,/name/nm0926086/,/name/nm0607865/,/name/nm4516284/,/name/nm4458549/,"['Michael Kerry Matthews', 'Thomas Matthews']","['Michael Kerry Matthews', 'Thomas Matthews']",,,,
0,tt7016254,Synonyms,0,2019-10-25,Unrated,"['SBS Films', 'Kino Lorber']",0,0,0,[],/name/nm10395866/,/name/nm6781043/,/name/nm8317321/,/name/nm10503795/,/name/nm0522151/,/name/nm3621561/,/name/nm8770585/,/name/nm5309492/,/name/nm4409436/,/name/nm10503797/,['Nadav Lapid'],"['Nadav Lapid', 'Haim Lapid']",17891.0,206003.0,615592.0,
0,tt7017502,Windows on the World,0,2020-04-28,Not Rated,"['Upcal Entertainment', 'Vix']",0,0,0,[],/name/nm0005283/,/name/nm4554428/,/name/nm0001579/,/name/nm0041281/,/name/nm0904967/,/name/nm3450051/,/name/nm0877270/,/name/nm0138388/,/name/nm2389086/,/name/nm4003168/,['Michael D. Olmos'],"['Robert Mailer Anderson', 'Zack Anderson']",,,,
0,tt7018506,Static: Dawn of the Meta-Breed,0,2019-07-12,,['A NaturNaL Project'],0,0,0,[],/name/nm6895733/,/name/nm5170841/,/name/nm9073885/,/name/nm4497892/,/name/nm7577613/,/name/nm7067841/,/name/nm7169909/,/name/nm7995774/,/name/nm9065862/,/name/nm7952223/,['Nate Lyles'],"['Nate Lyles', 'Nate Lyles']",2000.0,,,
0,tt7019942,Super Deluxe,0,2019-03-28,Not Rated,"['Alchemy Vision Workz', 'Aura London']",0,0,0,[],/name/nm4043111/,/name/nm1335704/,/name/nm3606487/,/name/nm0471447/,/name/nm4199426/,/name/nm5408984/,/name/nm5408141/,/name/nm10568843/,/name/nm10801946/,/name/nm10584760/,['Thiagarajan Kumararaja'],"['Thiagarajan Kumararaja', 'Nalan Kumarasamy', 'Myshkin', 'Sekar Neelan']",273191.0,,,
0,tt7021088,Before the Dawn,0,2019-10-07,,"['ADF Productions', 'Amazon Prime Video']",0,0,0,[],/name/nm3702080/,/name/nm7862765/,/name/nm1625732/,/name/nm5743936/,/name/nm4556086/,/name/nm7915961/,/name/nm6010257/,/name/nm8291884/,/name/nm4857699/,/name/nm2575382/,['Jay Holben'],['Alana de Freitas'],,,,
0,tt7023278,Departure,0,2019-04,,['Benchmen Pictures'],0,0,0,[],/name/nm6792510/,/name/nm6376772/,/name/nm5750775/,/name/nm9095452/,/name/nm3462310/,/name/nm8444097/,/name/nm3373477/,/name/nm4662730/,/name/nm0216341/,/name/nm2387133/,"['Daniel Aguera', 'Semih Bedir', 'Dustin Jenkins', 'Shahriar Shafiani']","['Daniel Aguera', 'Semih Bedir', 'Dustin Jenkins', 'Shahriar Shafiani']",,,,
0,tt7024286,A Modern Cowboy Tale,0,2019-05-04,,"['Flubber Productions', 'Flubber Productions']",0,0,0,[],/name/nm10609614/,/name/nm10609616/,/name/nm8755106/,/name/nm10477793/,/name/nm10609617/,,,,,,['Xavier McIntosh'],['Xavier McIntosh'],15.0,,,
0,tt7025388,Abigail,0,2020-03-17,TV-14,"['KD Studios', 'KD Studios', 'Well Go USA Entertainment']",0,0,0,[],/name/nm4121075/,/name/nm0550371/,/name/nm4928333/,/name/nm2045831/,/name/nm8872420/,/name/nm1588798/,/name/nm7779129/,/name/nm5000693/,/name/nm0476482/,/name/nm8109814/,['Aleksandr Boguslavskiy'],"['Aleksandr Boguslavskiy', 'Dmitriy Zhigalov']",20000000.0,1940234.0,,
0,tt7027690,Ice Cream in the Cupboard,0,2019-08-07,,[],0,0,0,[],/name/nm0454809/,/name/nm6062424/,/name/nm0000796/,/name/nm0923490/,/name/nm0068551/,/name/nm0820783/,/name/nm0290310/,/name/nm2740462/,/name/nm0274750/,/name/nm2999417/,['Drew Pollins'],"['Pat Moffett', 'John Rae', 'Jarret Rosenblatt']",10.0,,,
0,tt7030194,A Walk with Grace,0,2019-10-30,TV-14,['AK Production'],0,0,0,[],/name/nm0807900/,/name/nm0000286/,/name/nm0820613/,/name/nm9102713/,/name/nm5689702/,/name/nm9102715/,/name/nm9407280/,/name/nm5123098/,/name/nm5211635/,/name/nm4982592/,['Nick Kellis'],['Nick Kellis'],,,,
0,tt7033498,Twelve,0,2019-07-23,,"['Scarlet Sky Productions', 'Indie Rights']",0,0,0,[],/name/nm2089172/,/name/nm4981530/,/name/nm3124435/,/name/nm1732548/,/name/nm6818705/,/name/nm2338177/,/name/nm6906122/,/name/nm1143432/,/name/nm1344221/,/name/nm2421065/,['Steve Grimaldi'],['Steve Grimaldi'],,,,
0,tt7036540,The Savant,0,2019-05-01,,"['Justice for All Productions', 'Green Apple Entertainment']",0,0,0,[],/name/nm7728006/,/name/nm4071207/,/name/nm1570281/,/name/nm0216016/,/name/nm3782322/,/name/nm0223213/,/name/nm1476507/,/name/nm2300998/,/name/nm5422971/,/name/nm0184392/,['Sherri Kauk'],['Ken Del Vecchio'],2000000.0,,,
0,tt7036840,"Saving You, Saving Me",0,2019-05-30,,"['Little Nap Productions', 'Wonderphil Entertainment']",0,0,0,[],/name/nm2274674/,/name/nm9229451/,/name/nm4031108/,/name/nm8178626/,/name/nm6055477/,/name/nm9189362/,/name/nm2073160/,/name/nm9189365/,/name/nm6237995/,/name/nm9189366/,"['Tina Jetter', 'Marc I. Daniels']","['Tina Jetter', 'Jamal Lewis']",70000.0,,,
0,tt7038246,Bushwick Beats,0,2019-04-30,,['Big Green Alien (BGA Productions)'],0,0,0,[],/name/nm4419771/,/name/nm5956260/,/name/nm4230210/,/name/nm0197453/,/name/nm5282848/,/name/nm0629517/,/name/nm4162863/,/name/nm0048755/,/name/nm1635191/,/name/nm2837846/,"['A. Sayeeda Moreno', 'Chloe Sarbib', 'Brian Shoaf', 'Sonejuhi Sinha', 'James Sweeney', 'Anu Valia']","['A. Sayeeda Moreno', 'Chloe Sarbib', 'Brian Shoaf', 'Sonejuhi Sinha', 'Susan Soon He Stanton', 'Susan Soon He Stanton', 'James Sweeney', 'Anu Valia']",,,,
0,tt7039558,The French Teacher,0,,,['Prisma Films'],0,0,0,[],/name/nm7393387/,/name/nm0093750/,/name/nm0093753/,/name/nm4603069/,/name/nm0491453/,/name/nm6822932/,/name/nm1540291/,/name/nm3906487/,/name/nm4524661/,/name/nm2550918/,['Stefania Vasconcellos'],"['Clara Gabrielle', 'Marie Laurin', 'Stefania Vasconcellos']",,,,
0,tt7042838,Semper Fi,0,2019-10-04,R,"['Sparkhouse Media', 'Concourse Media', 'Lionsgate Home Entertainment']",0,0,0,[],/name/nm2541974/,/name/nm1822659/,/name/nm1587729/,/name/nm3594330/,/name/nm3354041/,/name/nm1015262/,/name/nm0629634/,/name/nm1694797/,/name/nm2513232/,/name/nm3598337/,['Henry Alex Rubin'],"['Sean Mullin', 'Henry Alex Rubin']",,,,
0,tt7043012,Velvet Buzzsaw,0,2019-02-01,R,"['Netflix', 'Netflix']",0,0,0,[],/name/nm0350453/,/name/nm0000623/,/name/nm1534698/,/name/nm0836432/,/name/nm0001057/,/name/nm3034501/,/name/nm4377526/,/name/nm0000518/,/name/nm2915105/,/name/nm0541715/,['Dan Gilroy'],['Dan Gilroy'],,,,
0,tt7043534,General Commander,0,2019-05-28,R,"['Saradan Media', 'Saradan Media', '365 Flix']",0,0,0,[],/name/nm0000219/,/name/nm0810653/,/name/nm1513736/,/name/nm7700576/,/name/nm3137542/,/name/nm4617209/,/name/nm1814057/,/name/nm1235142/,/name/nm5616161/,/name/nm0302965/,"['Ross W. Clarkson', 'Philippe Martinez']","['Lisa Gabriel', 'Philippe Martinez', 'Philippe Martinez']",,,,
0,tt7043554,It Hungers,0,,,"['Hewes Pictures', 'High Octane Pictures']",0,0,0,[],/name/nm8598252/,/name/nm8984839/,/name/nm0010080/,/name/nm6414284/,/name/nm2124059/,/name/nm9569219/,/name/nm9569207/,/name/nm3318859/,/name/nm6139433/,,[],['Jamie Grefe'],250000.0,,,
0,tt7051624,For Love or Money,0,2019-03-15,,"['Goldfinch', 'Gravitas Ventures']",0,0,0,[],/name/nm2059117/,/name/nm2885819/,/name/nm1248393/,/name/nm1968873/,/name/nm0915453/,/name/nm0443321/,/name/nm0151250/,/name/nm0362961/,/name/nm4189485/,/name/nm4823334/,['Mark Murphy'],"['Sabrina Lepage', 'Mark Murphy']",,,,
0,tt7052494,Trading Paint,0,2019-02-22,R,"['Elipsis Capital', 'Saban Films']",0,0,0,[],/name/nm0000237/,/name/nm0005510/,/name/nm4514519/,/name/nm3065809/,/name/nm0242656/,/name/nm0000514/,/name/nm1420856/,/name/nm11042932/,/name/nm0101358/,/name/nm11042933/,['Karzan Kader'],"['Gary Gerani', 'Craig R. Welch']",6898.0,,,
0,tt7052578,The Bob Zula,0,2019-03-30,,[],0,0,0,[],/name/nm9887626/,/name/nm9083722/,/name/nm6114814/,/name/nm4927494/,/name/nm6599539/,/name/nm8564937/,/name/nm7782758/,/name/nm9887605/,/name/nm8422512/,/name/nm9887625/,['Brandon Reich'],['Brandon Reich'],100000.0,,,
0,tt7053948,Blood of the Mummy,0,2019-03-16,,"['Sick Chick Flicks', 'FilmFestDistribution']",0,0,0,[],/name/nm5963424/,/name/nm9084460/,/name/nm7980374/,/name/nm8519824/,/name/nm5233331/,/name/nm6337685/,/name/nm9084461/,/name/nm4106347/,/name/nm2041709/,/name/nm7266603/,['Christine Parker'],['Christine Parker'],15000.0,,,
0,tt7054636,A Madea Family Funeral,0,2019-03-01,PG-13,"['The Tyler Perry Company', 'Lionsgate']",0,0,0,[],/name/nm1347153/,/name/nm0204322/,/name/nm4776479/,/name/nm0005512/,/name/nm2234564/,/name/nm3672524/,/name/nm1559278/,/name/nm2493428/,/name/nm0363885/,/name/nm5077296/,['Tyler Perry'],['Tyler Perry'],20000000.0,27062332.0,73257045.0,74747725.0
0,tt7058080,Angel of Mine,0,2019-08-30,R,"['Magna Entertainment', 'Lionsgate']",0,0,0,[],/name/nm0636426/,/name/nm5361962/,/name/nm1812656/,/name/nm7567974/,/name/nm8551400/,/name/nm2088803/,/name/nm0589150/,/name/nm0543006/,/name/nm0746896/,/name/nm9844622/,['Kim Farrant'],"['Luke Davies', 'David Regal']",230193.0,,,
0,tt7065816,Inducted,0,2019-09-01,,['Miami Models Production'],0,0,0,[],/name/nm0319068/,/name/nm3274724/,/name/nm9145303/,/name/nm3796770/,/name/nm0910591/,/name/nm7940711/,/name/nm6145179/,/name/nm5077816/,/name/nm10106321/,/name/nm5476541/,['Thom Reed'],['Thom Reed'],,,,
0,tt7066546,The Great Alaskan Race,0,2019-10-25,PG,"['Rebel Road Entertainment', 'Fortitude International', 'P12 Films']",0,0,0,[],/name/nm0696169/,/name/nm0001852/,/name/nm0500894/,/name/nm0001794/,/name/nm0001117/,/name/nm0003930/,/name/nm1538239/,/name/nm0751638/,/name/nm9114904/,/name/nm9114903/,['Brian Presley'],['Brian Presley'],485603.0,496065.0,,
0,tt7070368,Mountain of the Gods,0,2019-12-25,,[],0,0,0,[],/name/nm9093561/,/name/nm9093562/,/name/nm6488319/,/name/nm6325511/,/name/nm9098734/,/name/nm9093563/,/name/nm6689358/,/name/nm6689355/,/name/nm6689356/,/name/nm6689357/,['Steven Bailey'],['Steven Bailey'],,,,
0,tt7070818,Buddy Games,0,2019-02-10,R,[],0,0,0,[],/name/nm1601397/,/name/nm0734442/,/name/nm0010075/,/name/nm0568180/,/name/nm0241049/,/name/nm1009277/,/name/nm6297445/,/name/nm0001143/,/name/nm0841910/,/name/nm2045884/,['Josh Duhamel'],"['Josh Duhamel', 'Bob Schwartz', 'Jude Weng']",,,,
